nine	B-movie.release_date
twenty	I-movie.release_date
eight	I-movie.release_date
twelve	I-movie.release_date

how	_how_
many	_many_
movies	_movies_
were	_were_
filmed	_filmed_
in	_in_
asia	B-movie.location

how	_how_
many	_many_
films	_films_
directed	_directed_
by	_by_
barbra	B-director.name
streisand	I-director.name
have	_have_
been	_been_
shot	_shot_
in	_in_
the	_the_
czech	B-movie.location
republic	I-movie.location

how	_how_
many	_many_
movies	_movies_
has	_has_
albert	B-producer.name
ruddy	I-producer.name
produced	_produced_

how	_how_
many	_many_
movies	_movies_
has	_has_
lionsgate	B-producer.name
done	_done_

how	_how_
many	_many_
movies	_movies_
did	_did_
richard	B-director.name
lester	I-director.name
direct	_direct_

how	_how_
many	_many_
films	_films_
has	_has_
taye	B-actor.name
diggs	I-actor.name
been	_been_
in	_in_

how	_how_
many	_many_
movies	_movies_
has	_has_
ray	B-producer.name
stark	I-producer.name
produced	_produced_

how	_how_
many	_many_
producers	_producers_
did	_did_
the	_the_
movie	_movie_
the	_the_
hitch	B-movie.name
have	_have_

how	_how_
many	_many_
movies	_movies_
has	_has_
charles	B-director.name
vidor	I-director.name
directed	_directed_

how	_how_
many	_many_
movies	_movies_
has	_has_
kristen	B-actor.name
stewart	I-actor.name
made	_made_

i	_i_
wonder	_wonder_
how	_how_
many	_many_
movies	_movies_
alfred	B-actor.name
hitchcock	I-actor.name
was	_was_
in	_in_
that	_that_
he	_he_
directed	_directed_

how	_how_
many	_many_
movies	_movies_
has	_has_
steven	B-director.name
spielberg	I-director.name
directed	_directed_

how	_how_
many	_many_
films	_films_
did	_did_
robert	B-director.name
wise	I-director.name
direct	_direct_

how	_how_
many	_many_
movies	_movies_
has	_has_
tom	B-actor.name
cruise	I-actor.name
starred	_starred_
in	_in_

how	_how_
many	_many_
movies	_movies_
did	_did_
scorsese	B-director.name
direct	_direct_

how	_how_
many	_many_
movies	_movies_
has	_has_
angelina	B-actor.name
jolie	I-actor.name
been	_been_
in	_in_

how	_how_
many	_many_
movies	_movies_
did	_did_
victor	B-director.name
fleming	I-director.name
direct	_direct_

how	_how_
many	_many_
movies	_movies_
has	_has_
woody	B-director.name
allen	I-director.name
directed	_directed_

how	_how_
many	_many_
movies	_movies_
has	_has_
darla	B-producer.name
anderson	I-producer.name
produced	_produced_

how	_how_
many	_many_
films	_films_
did	_did_
alfred	B-director.name
hitchcock	I-director.name
direct	_direct_

how	_how_
many	_many_
movies	_movies_
did	_did_
hitchcock	B-director.name
direct	_direct_

how	_how_
many	_many_
movies	_movies_
has	_has_
tom	B-actor.name
hanks	I-actor.name
starred	_starred_
in	_in_

how	_how_
many	_many_
woody	B-director.name
allen	I-director.name
movies	_movies_
starred	_starred_
diane	B-actor.name
keaton	I-actor.name

how	_how_
many	_many_
films	_films_
has	_has_
ed	B-actor.name
harris	I-actor.name
starred	_starred_
in	_in_

how	_how_
many	_many_
movies	_movies_
are	_are_
made	_made_
in	_in_
the	_the_
united	B-country.name
states	I-country.name

where	_where_
was	_was_
footnote	B-movie.name
made	_made_

what	_what_
country	_country_
did	_did_
the	B-movie.name
flowers	I-movie.name
of	I-movie.name
war	I-movie.name
come	_come_
from	_from_

country	_country_
of	_of_
le	B-movie.name
havre	I-movie.name

what	_what_
country	_country_
does	_does_
the	_the_
movie	_movie_
kati	B-movie.name
patang	I-movie.name
comes	_comes_
from	_from_

show	_show_
me	_me_
the	_the_
name	_name_
of	_of_
the	_the_
country	_country_
for	_for_
the	_the_
movie	_movie_
thoda	B-movie.name
pyaar	I-movie.name
thoda	I-movie.name
magic	I-movie.name

can	_can_
you	_you_
tell	_tell_
me	_me_
which	_which_
country	_country_
the	_the_
movie	_movie_
kati	B-movie.name
patang	I-movie.name
comes	_comes_
from	_from_

i	_i_
need	_need_
to	_to_
know	_know_
the	_the_
name	_name_
of	_of_
the	_the_
country	_country_
to	_to_
which	_which_
the	_the_
movie	_movie_
kati	B-movie.name
patang	I-movie.name
belongs	_belongs_
to	_to_

show	_show_
me	_me_
the	_the_
name	_name_
of	_of_
the	_the_
country	_country_
from	_from_
which	_which_
the	_the_
movie	_movie_
kati	B-movie.name
patang	I-movie.name
comes	_comes_

can	_can_
you	_you_
tell	_tell_
me	_me_
which	_which_
country	_country_
does	_does_
thoda	B-movie.name
pyaar	I-movie.name
thoda	I-movie.name
magic	I-movie.name
belongs	_belongs_
to	_to_

give	_give_
me	_me_
the	_the_
name	_name_
of	_of_
the	_the_
country	_country_
for	_for_
the	_the_
movie	_movie_
thoda	B-movie.name
pyaar	I-movie.name
thoda	I-movie.name
magic	I-movie.name

i	_i_
need	_need_
to	_to_
know	_know_
which	_which_
country	_country_
does	_does_
the	_the_
movie	_movie_
thoda	B-movie.name
pyaar	I-movie.name
thoda	I-movie.name
magic	I-movie.name
belongs	_belongs_
to	_to_

country	_country_
that	_that_
made	_made_
a	B-movie.name
separation	I-movie.name

what	_what_
country	_country_
is	_is_
godzilla	B-movie.name

country	_country_
of	_of_
weekend	B-movie.name

i	_i_
would	_would_
like	_like_
to	_to_
search	_search_
for	_for_
what	_what_
country	_country_
cell	B-movie.name
21	I-movie.name
is	_is_
from	_from_

look	_look_
for	_for_
what	_what_
country	_country_
cell	B-movie.name
21	I-movie.name
is	_is_
from	_from_

what	_what_
country	_country_
is	_is_
cell	B-movie.name
21	I-movie.name
from	_from_

what	_what_
country	_country_
did	_did_
black	B-movie.name
beauty	I-movie.name
come	_come_
from	_from_

i	_i_
need	_need_
to	_to_
know	_know_
where	_where_
trainspotting	B-movie.name
comes	_comes_
from	_from_

tell	_tell_
me	_me_
where	_where_
is	_is_
trainspotting	B-movie.name
from	_from_

which	_which_
country	_country_
made	_made_
elizabeth	B-movie.name

where	_where_
was	_was_
trainspotting	B-movie.name
made	_made_

what	_what_
country	_country_
did	_did_
shindler	B-movie.name
's	I-movie.name
list	I-movie.name
come	_come_
from	_from_

which	_which_
country	_country_
is	_is_
this	_this_
movie	_movie_
from	_from_

show	_show_
me	_me_
where	_where_
black	B-movie.name
swan	I-movie.name
is	_is_
from	_from_

where	_where_
was	_was_
black	B-movie.name
swan	I-movie.name
produced	_produced_

what	_what_
is	_is_
the	_the_
origin	_origin_
of	_of_
casa	B-movie.name
blanca	I-movie.name

origin	_origin_
of	_of_
gone	B-movie.name
with	I-movie.name
the	I-movie.name
wind	I-movie.name

lion	B-movie.name
king	I-movie.name
filmed	_filmed_
at	_at_

where	_where_
was	_was_
rocky	B-movie.name
four	I-movie.name
filmed	_filmed_

origin	_origin_
of	_of_
spanglish	B-movie.name

movie	_movie_
made	_made_
where	_where_

what	_what_
country	_country_
is	_is_
movie	_movie_
from	_from_

in	_in_
what	_what_
country	_country_
was	_was_
movie	_movie_
made	_made_

where	_where_
was	_was_
movie	_movie_
made	_made_

is	_is_
this	_this_
a	_a_
foreign	_foreign_
film	_film_

is	_is_
this	_this_
a	_a_
foreign	_foreign_
film	_film_

what	_what_
country	_country_
was	_was_
kinky	B-movie.name
boots	I-movie.name
made	_made_
in	_in_

what	_what_
country	_country_
is	_is_
outside	B-movie.name
the	I-movie.name
law	I-movie.name
from	_from_

what	_what_
country	_country_
produced	_produced_
the	_the_
movie	_movie_
mirror	B-movie.name

what	_what_
country	_country_
does	_does_
mirror	B-movie.name
come	_come_
from	_from_

what	_what_
country	_country_
does	_does_
les	B-movie.name
miserable	I-movie.name
come	_come_
from	_from_

what	_what_
is	_is_
the	_the_
origin	_origin_
country	_country_
of	_of_
mirror	B-movie.name

in	_in_
what	_what_
country	_country_
was	_was_
the	_the_
movie	_movie_
mirror	B-movie.name
produced	_produced_

where	_where_
was	_was_
the	_the_
movie	_movie_
mirror	B-movie.name
produced	_produced_

when	_when_
can	_can_
i	_i_
see	_see_
top	B-movie.name
gun	I-movie.name

when	_when_
was	_was_
top	B-movie.name
gun	I-movie.name
released	_released_

when	_when_
does	_does_
top	B-movie.name
gun	I-movie.name
come	_come_
out	_out_

when	_when_
the	_the_
movie	_movie_
top	B-movie.name
gun	I-movie.name
was	_was_
released	_released_

when	_when_
did	_did_
richard	B-director.name
lester	I-director.name
start	_start_
directing	_directing_

when	_when_
was	_was_
in	B-movie.name
july	I-movie.name
released	_released_

give	_give_
me	_me_
the	_the_
release	_release_
date	_date_
for	_for_
the	B-movie.name
little	I-movie.name
mermaid	I-movie.name

what	_what_
date	_date_
was	_was_
spider	B-movie.name
released	_released_

can	_can_
you	_you_
tell	_tell_
me	_me_
when	_when_
24	B-movie.name
will	_will_
be	_be_
released	_released_

do	_do_
you	_you_
know	_know_
when	_when_
24	B-movie.name
will	_will_
be	_be_
released	_released_

i	_i_
want	_want_
to	_to_
know	_know_
when	_when_
24	B-movie.name
will	_will_
be	_be_
released	_released_

when	_when_
will	_will_
24	B-movie.name
be	_be_
released	_released_

how	_how_
will	_will_
i	_i_
know	_know_
when	_when_
the	_the_
movie	_movie_
gone	B-movie.name
with	I-movie.name
the	I-movie.name
wind	I-movie.name
will	_will_
be	_be_
released	_released_

please	_please_
tell	_tell_
me	_me_
when	_when_
was	_was_
the	_the_
movie	_movie_
gone	B-movie.name
with	I-movie.name
the	I-movie.name
wind	I-movie.name
released	_released_

please	_please_
tell	_tell_
me	_me_
when	_when_
will	_will_
the	_the_
movie	_movie_
gone	B-movie.name
with	I-movie.name
the	I-movie.name
wind	I-movie.name
will	_will_
be	_be_
released	_released_

when	_when_
will	_will_
the	_the_
movie	_movie_
gone	B-movie.name
with	I-movie.name
the	I-movie.name
wind	I-movie.name
be	_be_
released	_released_

do	_do_
you	_you_
know	_know_
when	_when_
this	_this_
movie	_movie_
is	_is_
available	_available_

what	_what_
year	_year_
was	_was_
the	_the_
movie	_movie_
released	_released_

which	_which_
decade	_decade_
did	_did_
the	_the_
movie	_movie_
come	_come_
out	_out_

which	_which_
month	_month_
was	_was_
the	_the_
movie	_movie_
released	_released_

release	_release_
day	_day_
for	_for_
the	_the_
movie	_movie_

may	_may_
i	_i_
have	_have_
the	_the_
date	_date_
of	_of_
release	_release_
for	_for_
this	_this_
movie	_movie_

release	_release_
date	_date_
for	_for_
the	B-movie.name
vow	I-movie.name

when	_when_
was	_was_
black	B-movie.name
beauty	I-movie.name
released	_released_

titanic	B-movie.name
release	_release_
date	_date_

when	_when_
did	_did_
lionsgate	B-producer.name
start	_start_
making	_making_
movies	_movies_

search	_search_
when	_when_
the	B-movie.name
birds	I-movie.name
will	_will_
be	_be_
released	_released_

what	_what_
year	_year_
did	_did_
spielberg	B-director.name
start	_start_
directing	_directing_
movies	_movies_

the	B-movie.name
godfather	I-movie.name
came	_came_
out	_out_
when	_when_

when	_when_
can	_can_
i	_i_
see	_see_
the	B-movie.name
great	I-movie.name
gatsby	I-movie.name

when	_when_
will	_will_
the	B-movie.name
great	I-movie.name
gatsby	I-movie.name
be	_be_
out	_out_

when	_when_
will	_will_
the	B-movie.name
great	I-movie.name
gatsby	I-movie.name
be	_be_
released	_released_

when	_when_
will	_will_
jaws	B-movie.name
be	_be_
released	_released_

when	_when_
will	_will_
the	B-movie.name
hobbit	I-movie.name
be	_be_
released	_released_

what	_what_
year	_year_
was	_was_
the	B-movie.name
hobbit	I-movie.name
relased	_relased_

what	_what_
year	_year_
did	_did_
the	_the_
movie	_movie_
grease	B-movie.name
open	_open_

movie	_movie_
little	B-movie.name
women	I-movie.name
release	_release_
date	_date_
is	_is_
when	_when_

release	_release_
date	_date_
for	_for_
little	B-movie.name
women	I-movie.name

when	_when_
was	_was_
the	_the_
movie	_movie_
title	_title_
little	B-movie.name
women	I-movie.name
released	_released_

can	_can_
you	_you_
please	_please_
tell	_tell_
me	_me_
when	_when_
was	_was_
karate	B-movie.name
kid	I-movie.name
released	_released_

karate	B-movie.name
kid	I-movie.name
release	_release_
date	_date_

find	_find_
release	_release_
date	_date_
for	_for_
karate	B-movie.name
kid	I-movie.name

when	_when_
did	_did_
dirty	B-movie.name
dancing	I-movie.name
come	_come_
out	_out_

when	_when_
was	_was_
dirty	B-movie.name
dancing	I-movie.name
released	_released_

what	_what_
year	_year_
was	_was_
dirty	B-movie.name
dancing	I-movie.name
released	_released_

when	_when_
was	_was_
dirty	B-movie.name
dancing	I-movie.name
released	_released_

when	_when_
was	_was_
overboard	B-movie.name
released	_released_

what	_what_
year	_year_
did	_did_
moon	B-movie.name
over	I-movie.name
parador	I-movie.name
come	_come_
out	_out_

release	_release_
date	_date_
for	_for_
batman	B-movie.name

when	_when_
did	_did_
jurassic	B-movie.name
park	I-movie.name
get	_get_
released	_released_

lion	B-movie.name
king	I-movie.name
release	_release_
yr	_yr_

when	_when_
was	_was_
while	B-movie.name
you	I-movie.name
were	I-movie.name
sleeping	I-movie.name
released	_released_

what	_what_
year	_year_
was	_was_
ed	B-actor.name
harris	I-actor.name
in	_in_
in	_in_
apollo	B-movie.name
thirteen	I-movie.name

what	_what_
was	_was_
the	_the_
date	_date_
when	_when_
welcome	B-movie.name
to	I-movie.name
the	I-movie.name
dollhouse	I-movie.name
was	_was_
released	_released_

release	_release_
date	_date_
for	_for_
toy	B-movie.name
story	I-movie.name

what	_what_
was	_was_
the	_the_
relase	_relase_
date	_date_
for	_for_
men	B-movie.name
in	I-movie.name
black	I-movie.name

when	_when_
was	_was_
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name
released	_released_

when	_when_
was	_was_
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name
released	_released_

when	_when_
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name
was	_was_
released	_released_

what	_what_
is	_is_
possessed	B-movie.name
realese	_realese_
date	_date_

look	_look_
up	_up_
the	_the_
release	_release_
date	_date_
of	_of_
resident	B-movie.name
evil	I-movie.name

what	_what_
is	_is_
resident	B-movie.name
evil	I-movie.name
's	_'s_
release	_release_
date	_date_

when	_when_
did	_did_
resident	B-movie.name
evil	I-movie.name
come	_come_
out	_out_

when	_when_
did	_did_
resident	B-movie.name
evil	I-movie.name
debut	_debut_
in	_in_
theaters	_theaters_

when	_when_
did	_did_
theaters	_theaters_
show	_show_
resident	B-movie.name
evil	I-movie.name

when	_when_
was	_was_
the	_the_
release	_release_
date	_date_
for	_for_
the	_the_
movie	_movie_
resident	B-movie.name
evil	I-movie.name

when	_when_
was	_was_
resident	B-movie.name
evil	I-movie.name
first	_first_
in	_in_
theatres	_theatres_

when	_when_
was	_was_
the	_the_
scooby	B-movie.name
do	I-movie.name
movie	_movie_
released	_released_

when	_when_
was	_was_
finding	B-movie.name
nemo	I-movie.name
released	_released_

release	_release_
date	_date_
for	_for_
finding	B-movie.name
nemo	I-movie.name

when	_when_
was	_was_
finding	B-movie.name
nemo	I-movie.name
released	_released_

when	_when_
was	_was_
finding	B-movie.name
nemo	I-movie.name
released	_released_

in	_in_
which	_which_
date	_date_
varsham	B-movie.name
movie	_movie_
released	_released_

in	_in_
which	_which_
month	_month_
varsham	B-movie.name
movie	_movie_
released	_released_

release	_release_
twilight	B-movie.name

frankenstein	B-movie.name
release	_release_

frankenstein	B-movie.name
release	_release_
date	_date_

when	_when_
will	_will_
the	_the_
movie	_movie_
frankenstein	B-movie.name
be	_be_
released	_released_

when	_when_
was	_was_
hum	B-movie.name
tum	I-movie.name
relesed	_relesed_

i	_i_
want	_want_
to	_to_
know	_know_
when	_when_
step	B-movie.name
up	I-movie.name
was	_was_
released	_released_

i	_i_
would	_would_
like	_like_
to	_to_
know	_know_
when	_when_
the	_the_
movie	_movie_
step	B-movie.name
up	I-movie.name
was	_was_
released	_released_

when	_when_
was	_was_
step	B-movie.name
up	I-movie.name
released	_released_

when	_when_
was	_was_
the	_the_
movie	_movie_
step	B-movie.name
up	I-movie.name
released	_released_

when	_when_
did	_did_
happiness	B-movie.name
get	_get_
released	_released_

when	_when_
will	_will_
paranormal	B-movie.name
activity	I-movie.name
be	_be_
released	_released_

avatar	B-movie.name
realease	_realease_
date	_date_

avatar	B-movie.name
release	_release_

what	_what_
was	_was_
the	_the_
release	_release_
date	_date_
for	_for_
avatar	B-movie.name

when	_when_
did	_did_
the	_the_
movie	_movie_
avatar	B-movie.name
get	_get_
released	_released_

when	_when_
avatar	B-movie.name
released	_released_

when	_when_
was	_was_
avatar	B-movie.name
released	_released_

i	_i_
need	_need_
to	_to_
know	_know_
when	_when_
was	_was_
the	_the_
movie	_movie_
avatar	B-movie.name
released	_released_

what	_what_
day	_day_
avatar	B-movie.name
released	_released_

what	_what_
was	_was_
the	_the_
release	_release_
date	_date_
of	_of_
the	_the_
movie	_movie_
avatar	B-movie.name

when	_when_
was	_was_
avatar	B-movie.name
released	_released_

what	_what_
date	_date_
was	_was_
avatar	B-movie.name
released	_released_

when	_when_
was	_was_
black	B-movie.name
swan	I-movie.name
in	_in_
the	_the_
theatre	_theatre_

when	_when_
was	_was_
black	B-movie.name
swan	I-movie.name
released	_released_

how	_how_
long	_long_
has	_has_
black	B-movie.name
swan	I-movie.name
been	_been_
out	_out_

find	_find_
release	_release_
date	_date_
of	_of_
the	B-movie.name
help	I-movie.name

when	_when_
can	_can_
the	B-movie.name
help	I-movie.name
be	_be_
released	_released_

tell	_tell_
me	_me_
when	_when_
compliance	B-movie.name
came	_came_
out	_out_

when	_when_
is	_is_
sinister	B-movie.name
hitting	_hitting_
theaters	_theaters_

release	_release_
date	_date_
for	_for_
the	B-movie.name
hunger	I-movie.name
games	I-movie.name

when	_when_
was	_was_
the	_the_
first	_first_
hunger	I-movie.name
games	I-movie.name
shown	_shown_

when	_when_
was	_was_
avengers	B-movie.name
released	_released_

when	_when_
was	_was_
lawless	B-movie.name
released	_released_

release	_release_
date	_date_
of	_of_
snow	B-movie.name
white	I-movie.name
and	I-movie.name
the	I-movie.name
huntsman	I-movie.name

release	_release_
date	_date_
for	_for_
amazing	B-movie.name
spiderman	I-movie.name

when	_when_
will	_will_
the	_the_
next	_next_
amazing	B-movie.name
spiderman	I-movie.name
come	_come_
out	_out_

when	_when_
was	_was_
the	B-movie.name
amazing	I-movie.name
spiderman	I-movie.name
released	_released_
in	_in_
the	_the_
movie	_movie_
theatres	_theatres_

search	_search_
for	_for_
the	_the_
release	_release_
date	_date_
of	_of_
vulgaria	B-movie.name

when	_when_
did	_did_
vulgaria	B-movie.name
come	_come_
out	_out_

when	_when_
was	_was_
the	_the_
movie	_movie_
vulgaria	B-movie.name
released	_released_

what	_what_
date	_date_
did	_did_
vulgaria	B-movie.name
open	_open_

when	_when_
did	_did_
dredd	B-movie.name
come	_come_
out	_out_

what	_what_
year	_year_
was	_was_
the	B-movie.name
godfather	I-movie.name
released	_released_

release	_release_
date	_date_
for	_for_
the	B-movie.name
watch	I-movie.name

when	_when_
was	_was_
paranorman	B-movie.name
be	_be_
released	_released_

what	_what_
year	_year_
was	_was_
the	B-movie.name
campaign	I-movie.name
released	_released_

when	_when_
was	_was_
the	B-movie.name
campaign	I-movie.name
released	_released_

when	_when_
was	_was_
expendables	B-movie.name
2	I-movie.name
released	_released_

when	_when_
is	_is_
the	_the_
release	_release_
date	_date_
of	_of_
resident	B-movie.name
evil	I-movie.name
:	I-movie.name
retribution	I-movie.name

what	_what_
is	_is_
the	_the_
calendar	_calendar_
date	_date_
release	_release_
for	_for_
looper	B-movie.name

i	_i_
would	_would_
like	_like_
to	_to_
know	_know_
the	_the_
release	_release_
date	_date_
of	_of_
the	_the_
movie	_movie_
barfi	B-movie.name

i	_i_
need	_need_
to	_to_
know	_know_
the	_the_
release	_release_
date	_date_
of	_of_
the	_the_
movie	_movie_
barfi	B-movie.name

what	_what_
is	_is_
the	_the_
release	_release_
date	_date_
of	_of_
the	_the_
movie	_movie_
barfi	B-movie.name

show	_show_
me	_me_
the	_the_
release	_release_
date	_date_
of	_of_
the	_the_
movie	_movie_
barfi	B-movie.name

find	_find_
the	_the_
release	_release_
date	_date_
for	_for_
heroine	B-movie.name

please	_please_
find	_find_
the	_the_
release	_release_
date	_date_
of	_of_
heroine	B-movie.name

what	_what_
is	_is_
the	_the_
release	_release_
date	_date_
of	_of_
heroine	B-movie.name

when	_when_
was	_was_
herione	B-movie.name
released	_released_

when	_when_
was	_was_
the	_the_
movie	_movie_
